file_name,file_path,file_size_bytes,log_file_size,window_entropy,mean_chunk_entropy,std_chunk_entropy,max_chunk_entropy,min_chunk_entropy,high_entropy_ratio
logagent_1.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\logagent_1.exe,112640,11.63196104919337,6.068422693519696,5.19637393951416,0.931913435459137,5.871195316314697,-0.0,0.0
logman.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\logman.exe,98816,11.501024933711841,4.019098102528568,3.036109685897827,0.7508183121681213,4.636363506317139,-0.0,0.0
logman_1.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\logman_1.exe,120320,11.697918450319342,5.800366720823366,4.94349479675293,0.8116962313652039,5.838606834411621,-0.0,0.0
lpksetup.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\lpksetup.exe,745472,13.521774195227245,6.06140092375928,5.102953910827637,0.9193552136421204,5.995584011077881,-0.0,0.0
lpremove.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\lpremove.exe,72704,11.194165436947586,5.984421407548345,5.055211067199707,0.855581521987915,5.902012348175049,0.2865598201751709,0.0
LsaIso.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\LsaIso.exe,339368,12.734843289956041,5.9745906813997784,5.020293235778809,0.9491809010505676,5.755837440490723,0.18415065109729767,0.0
lsass.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\lsass.exe,60640,11.012726510945454,5.786173749608368,4.869321823120117,0.8172789812088013,5.685102462768555,0.07372691482305527,0.0
Magnify.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\Magnify.exe,650752,13.385885432911495,6.096813218796138,5.0822062492370605,0.8446924686431885,5.93634033203125,0.3310675621032715,0.0
Magnify_1.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\Magnify_1.exe,516096,13.154050011292952,4.881362681878748,3.626293897628784,0.80697101354599,5.164968013763428,-0.0,0.0
makecab.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\makecab.exe,86528,11.368234896848463,5.996262707903416,5.117012023925781,0.8803868293762207,5.858105182647705,-0.0,0.0
makecab_1.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\makecab_1.exe,68096,11.128688438303811,5.577382512651523,4.351411819458008,1.1770738363265991,7.147741794586182,-0.0,0.0625
manage-bde.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\manage-bde.exe,227328,12.334153586392237,6.082793686926028,5.131872177124023,0.8588667511940002,5.854183673858643,0.07372691482305527,0.0
MbaeParserTask.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\MbaeParserTask.exe,119296,11.689371461080805,6.121865156504941,5.272883415222168,0.9066846966743469,5.9282546043396,-0.0,0.0
mblctr.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\mblctr.exe,808960,13.60350598721482,6.119538862665768,5.153321743011475,0.8880386352539062,5.884716033935547,-0.0,0.0
MBR2GPT.EXE,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\MBR2GPT.EXE,1166336,13.969378626432132,5.936182796940633,5.130868911743164,0.9039822816848755,5.968316555023193,-0.0,0.0
mcbuilder.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\mcbuilder.exe,94208,11.453270997401939,6.047701441315815,5.038627624511719,0.8953014016151428,5.779866695404053,-0.0,0.0
mcbuilder_1.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\mcbuilder_1.exe,80896,11.300932019540705,4.233257807829791,3.1625559329986572,1.281453251838684,7.796875,-0.0,0.03125
MDEServer.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\MDEServer.exe,454656,13.027298567494348,5.855840115416764,4.687675476074219,0.892041802406311,5.722487449645996,0.18415065109729767,0.0
MDMAgent.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\MDMAgent.exe,166912,12.02522799756925,5.979654986944915,5.0308661460876465,0.8907447457313538,5.924909591674805,-0.0,0.0
MDMAppInstaller.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\MDMAppInstaller.exe,180736,12.10479821488951,6.073201097888979,5.0965704917907715,0.9111031889915466,5.8676371574401855,-0.0,0.0
MdmDiagnosticsTool.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\MdmDiagnosticsTool.exe,52736,10.873072575468,5.884350451220114,4.906204700469971,0.9323459267616272,5.845963001251221,-0.0,0.0
MdRes.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\MdRes.exe,87040,11.37413455099436,5.286468896931566,3.9879167079925537,1.6019080877304077,5.484142780303955,-0.0,0.0
MdSched.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\MdSched.exe,92672,11.43683244699297,5.618782589077265,4.454663276672363,1.4103295803070068,5.791180610656738,-0.0,0.0
MicrosoftEdgeBCHost.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\MicrosoftEdgeBCHost.exe,97280,11.485358976752423,5.683312264042907,4.803996562957764,0.7955358028411865,5.877934455871582,0.31249377131462097,0.0
MicrosoftEdgeComRegisterShellARM64.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\MicrosoftEdgeComRegisterShellARM64.exe,196472,12.188280296270426,6.120006112010239,5.164918899536133,0.8360947370529175,5.898848533630371,0.5507565140724182,0.0
